"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT10"
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-01-06","12.08",," 1153","0.00",,,,,"33","22",,"  290","  290","25.1","30.0","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-01-07","12.30",," 2309","0.01",,,,,"28","17",,"  300","  300","23.9","30.0","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-01-08","13.87",," 0103","0.00",,,,,"20","3",,"  320","  320","25.1","32.0","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-01-09","3.80",," 2248","0.00",,,,,"27","2",,"   70","   60","8.1","8.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-01-10","12.53",," 1830","0.00",,,,,"34","20",,"   80","   70","18.1","23.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-01-11","10.96",," 2350","0.18",,,,,"26","21",,"  280","  280","21.0","25.1","    1","    1",,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-01-12","17.45",," 0206","0.00",,,,,"24","11",,"  280","  290","25.9","31.1","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-01-13","8.50",," 2124","0.00",,,,,"19","-1",,"  230","  170","15.0","17.0","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-01-14","6.71",," 2359","0.00",,,,,"30","8",,"  200","  200","12.1","14.1","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-01-15","12.97",," 0921","0.00",,,,,"32","15",,"  280","  290","21.9","25.1","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-01-16","4.70",," 2316","0.00",,,,,"26","3",,"   70","  100","10.1","12.1","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-01-17","13.65",," 1918","0.06",,,,,"37","22",,"  150","  160","21.0","25.1","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-01-18","10.51",," 1320","0.01",,,,,"36","28",,"  340","  330","18.1","21.9","    1","    1",,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-01-19","8.95",," 1029","0.01",,,,,"28","23",,"  320","  300","15.0","17.0","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-01-20","10.74",," 2119","0.06",,,,,"23","4",,"  300","  290","19.9","23.9","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-01-21","5.59",," 0046","0.00",,,,,"4","-11",,"  300","  300","16.1","21.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-01-22","8.95",," 0559","0.00",,,,,"21","1",,"   20","  170","15.0","18.1","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-01-23","10.96",," 2218","0.00",,,,,"21","8",,"  120","  120","18.1","21.9","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-01-24","10.07",," 1402","0.01",,,,,"32","13",,"  240","  230","16.1","19.9","    1","    1",,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-01-25","2.68",," 0809","0.00",,,,,"27","13",,"   70","   30","8.1","10.1","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-01-26","8.28",," 2328","0.00",,,,,"28","21",,"  280","  280","15.0","18.1","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-01-27","11.18",," 1200","0.00",,,,,"30","20",,"  190","  190","19.9","23.0","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-01-28","8.72",," 2304","0.00",,,,,"27","22",,"  160","  160","16.1","19.9","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-01-29","7.38",," 0826","0.00",,,,,"35","20",,"  320","  320","18.1","21.9","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-01-30","11.63",," 2056","0.00",,,,,"36","24",,"   60","   60","21.0","25.1","    1","    1",,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-01-31","16.11",," 1835","0.35",,,,,"27","19",,"   70","   70","25.9","31.1","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-02-01","22.37",," 2333","0.17",,,,,"36","17",,"  150","  150","94.0","106.0","    1","    1",,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-02-02","20.36",," 0824","0.00",,,,,"21","7",,"  310","  300","32.0","42.9","    1","    1",,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-02-03","7.16",," 1506","0.00",,,,,"14","0",,"  220","  200","10.1","13.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-02-04","9.17",," 1509","0.00",,,,,"24","7",,"  200","  200","17.0","19.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-02-05","8.95",," 1837","0.18",,,,,"29","18",,"  210","  210","21.0","25.1","    1","    1",,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-02-06","12.53",," 0353","0.00",,,,,"33","27",,"  180","  180","21.0","23.9","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-02-07","11.86",," 2324","0.00",,,,,"31","12",,"  300","  300","19.9","23.0","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-02-08","12.30",," 0839","0.00",,,,,"17","0",,"  290","  290","21.0","23.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-02-09","9.84",," 1528","0.00",,,,,"11","-6",,"  280","  270","16.1","17.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-02-10","10.29",," 1635","0.00",,,,,"20","-13",,"  190","  190","18.1","21.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-02-11","12.53",," 2343","0.00",,,,,"33","12",,"  260","  260","21.9","25.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-02-12","12.97",," 1958","0.00",,,,,"37","18",,"  180","  180","21.9","25.1","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-02-13","15.66",," 1909","0.00",,,,,"44","31",,"  190","  190","25.9","33.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-02-14","12.08",," 0526","0.00",,,,,"42","28",,"  300","  290","30.0","38.0","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-02-15","11.18",," 1107","0.00",,,,,"39","27",,"  160","  150","19.9","23.0","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-02-16","9.40",," 2257","0.00",,,,,"56","36",,"  180","  180","19.9","23.9","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-02-17","20.36",," 1453","0.00",,,,,"63","46",,"  190","  180","30.0","38.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-02-18","10.51",," 1604","0.00",,,,,"54","30",,"  300","  320","21.0","30.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-02-19","8.28",," 2326","0.00",,,,,"48","26",,"   80","   70","15.0","18.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-02-20","15.21",," 1155","0.26",,,,,"59","34",,"  150","  150","25.1","31.1","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-02-21","10.51",," 2157","0.58",,,,,"56","33",,"  300","  300","21.0","25.1","    1","    1",,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-02-22","10.51",," 0016","0.00",,,,,"33","28",,"  290","  300","21.0","23.9","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-02-23","10.74",," 1916","0.16",,,,,"40","28",,"  140","  140","19.9","23.9","    1",,"    1",,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-02-24","14.99",," 2240","0.01",,,,,"39","32",,"   40","   30","33.1","42.9","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-02-25","10.74",," 0248","0.08",,,,,"35","30",,"  360","  360","31.1","40.0","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-02-26","5.82",," 1426","0.00",,,,,"37","30",,"  190","  200","15.0","17.0","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-02-27","10.74",," 2258","0.96",,,,,"55","35",,"  350","  320","32.0","40.0","    1","    1","    1",,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-02-28","14.54",," 0141","0.18",,,,,"40","27",,"  360","  360","32.0","38.9","    1",,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-03-01","8.95",,,"0.00",,,,,"46","25",,"  200","  200","21.0","25.1","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-03-02","13.20",,,"0.00",,,,,"45","30",,"   10","   10","21.0","23.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-03-03","13.20",,,"0.00",,,,,"53","28",,"  120","  110","21.9","25.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-03-04","16.11",,,"0.46",,,,,"61","40",,"  180","  190","29.1","35.1","    1",,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-03-05","18.12",,,"0.25",,,,,"55","30",,"  360","  360","25.9","33.1","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-03-06","8.95",,,"0.00",,,,,"37","27",,"  340","  360","17.0","19.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-03-07","7.61",,,"0.00",,,,,"42","30",,"  130","  120","15.0","19.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-03-08","11.63",,,"0.32",,,,,"50","34",,"   90","  100","25.1","31.1","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-03-09","15.21",,,"0.06",,,,,"50","36",,"  250","  280","23.9","30.0","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-03-10","13.87",,,"0.00",,,,,"37","32",,"  310","  350","21.9","29.1","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-03-11","10.51",,,"0.00",,,,,"48","25",,"  200","  200","21.9","29.1","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-03-12","16.33",,,"0.00",,,,,"50","32",,"  270","  280","29.1","36.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-03-13","8.50",,,"0.00",,,,,"37","29",,"  340","  350","19.9","23.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-03-14","14.76",,,"0.10",,,,,"44","32",,"   50","   50","23.0","30.0","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-03-15","9.17",,,"0.14",,,,,"42","36",,"   50","   60","25.1","31.1","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-03-16","11.18",,,"0.00",,,,,"62","33",,"  220","  220","21.0","25.9","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-03-17","16.11",,,"0.00",,,,,"74","44",,"  190","  200","32.0","40.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-03-18","10.07",,,"0.05",,,,,"64","35",,"  340","  330","21.0","28.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-03-19","9.84",,,"0.00",,,,,"57","32",,"  100",,"18.1",,"    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-03-20","16.11",,,"0.06",,,,,"69","43",,"  170","  170","25.1","30.0","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-03-21","8.72",,,"0.09",,,,,"72","53",,"  220","  330","18.1","30.0","    1",,"    1",,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-03-22","14.54",,,"0.00",,,,,"73","47",,"   50","   60","23.9","30.0","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-03-23","19.69",,,"0.01",,,,,"73","35",,"  300","  300","38.0","48.1","    1",,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-03-24","12.30",,,"0.00",,,,,"40","31",,"   10","  340","23.0","28.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-03-25","9.17",,,"0.00",,,,,"41","29",,"   50","   30","21.9","30.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-03-26","16.78",,,"0.00",,,,,"39","26",,"   70","   60","23.9","29.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-03-27","14.09",,,"0.00",,,,,"42","25",,"   40","   40","21.9","25.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-03-28","10.96",,,"0.00",,,,,"47","25",,"   50","   50","21.0","25.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-03-29","10.51",,,"0.00",,,,,"49","30",,"   50","   60","17.0","21.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-03-30","9.84",,,"0.00",,,,,"52","31",,"   30","   60","18.1","25.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-03-31","4.03",,,"0.00",,,,,"51","28",,"  270","  270","13.0","16.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-04-01","10.51",," 1338","0.03",,,,,"53","34",,"  270","  270","29.1","36.0",,,"    1",,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-04-02","12.30",," 1206","0.00",,,,,"62","29",,"  300","  280","30.0","40.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-04-03","25.28",," 1202","0.00",,,,,"82","42",,"  190","  180","44.1","55.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-04-04","18.12",," 0138","0.26",,,,,"71","40",,"  290","  280","33.1","40.0","    1",,"    1",,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-04-05","14.54",," 0952","0.00",,,,,"55","32",,"  310","  290","25.1","33.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-04-06","17.22",," 1217","0.00",,,,,"74","43",,"  220","  240","31.1","38.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-04-07","16.55",," 2306","0.24",,,,,"62","41",,"   50","   60","31.1","38.0","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-04-08","8.28",," 0020","0.00",,,,,"60","46",,"   70","   70","33.1","40.0","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-04-09","10.96",," 0407","0.20",,,,,"77","18",,"   50","   50","23.0","25.9","    1",,"    1",,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-04-10","21.70",," 1549","0.00",,,,,"84","63",,"  190","  190","33.1","40.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-04-11","10.29",," 0016","0.59",,,,,"74","51",,"  280","  270","42.9","52.1","    1",,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-04-12","12.30",," 0038","0.00",,,,,"63","41",,"   30","   40","23.0","33.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-04-13","2.91",," 1303","0.00",,,,,"66","38",,"   70","   20","8.9","14.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-04-14","11.63",," 2335","0.00",,,,,"73","41",,"   80","   80","25.9","32.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-04-15","19.01",," 1304","0.28",,,,,"64","46",,"  120","  130","32.0","44.1","    1",,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-04-16","17.67",," 1530","0.14",,,,,"51","38",,"  280","  280","35.1","42.9","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-04-17","10.51",," 0935","0.00",,,,,"60","38",,"  270","  280","17.0","21.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-04-18","14.09",," 2349","0.26",,,,,"61","45",,"   60","   50","28.0","33.1","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-04-19","19.01",," 1827","1.14",,,,,"75","40",,"  230","  220","46.1","55.9","    1",,"    1",,"    1",,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-04-20","13.42",," 0015","0.00",,,,,"45","35",,"  290","  290","31.1","38.9","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-04-21","10.74",," 1629","0.06",,,,,"58","32",,"  110","  120","21.9","28.0","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-04-22","14.54",," 1624","0.78",,,,,"65","47",,"  150","  150","25.1","31.1","    1",,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-04-23","9.84",," 1145","0.00",,,,,"67","49",,"  230","  220","25.9","32.0","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-04-24","5.82",," 0024","0.01",,,,,"62","51",,"   20","   20","14.1","17.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-04-25","8.50",," 2349","1.89",,,,,"65","54",,"  120","  120","23.0","28.0","    1","    1","    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-04-26","14.99",," 1228","0.23",,,,,"70","54",,"  200","  190","35.1","45.0","    1",,"    1",,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-04-27","11.63",," 1958","0.79",,,,,"57","43",,"  310","  320","31.1","36.9","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-04-28","15.43",," 1114","0.00",,,,,"58","42",,"  260","  270","35.1","42.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-04-29","6.93",," 1529","0.00",,,,,"62","42",,"  350","  160","14.1","16.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-04-30","20.13",," 1200","0.00",,,,,"74","49",,"  170","  150","38.9","51.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-05-01","10.51",," 0820","0.13",,,,,"66","45",,"  320","  330","21.0","23.9","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-05-02","4.03",," 0500","0.04",,,,,"55","45",,"  290","  230","10.1","16.1","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-05-03","10.51",," 1548","0.00",,,,,"59","39",,"  290","  310","25.9","31.1","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-05-04","8.95",," 1339","0.00",,,,,"57","34",,"   10","  360","18.1","23.9","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-05-05","11.41",," 1840","0.25",,,,,"65","34",,"  300","  290","21.9","29.1","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-05-06","8.50",," 1500","0.01",,,,,"69","45",,"  260","  250","17.0","21.9","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-05-07","14.54",," 0914","0.11",,,,,"76","53",,"  180","  180","30.0","36.0","    1",,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-05-08","11.41",," 1615","0.01",,,,,"73","52",,"   50","  100","18.1","21.9","    1","    1",,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-05-09","16.78",," 1649","0.00",,,,,"80","55",,"  150","  140","29.1","33.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-05-10","12.30",," 1416","0.00",,,,,"92","68",,"  190","  190","23.9","32.0","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-05-11","9.40",," 1546","0.00",,,,,"90","62",,"  220","  210","19.9","25.9","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-05-12","9.40",," 0828","0.00",,,,,"87","64",,"  230","  240","19.9","23.9","    1",,"    1",,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-05-13","8.72",," 2020","0.01",,,,,"81","55",,"   30","   30","21.9","28.0","    1",,"    1",,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547","226.5","2011-05-14","12.75",," 0033","0.39",,,,,"55","50",,"   10","   20","21.9","28.0","    1",,,,,,,,
